出現形	正解	予測
大腫瘤影	腫瘤	多尿
双極２型障害	２型双極性障害	甲状腺出血
感染性腹部動脈瘤	感染性腹部大動脈瘤	産科的創傷の血腫
ヘルペス性脳炎	サル痘	肺活量減少
不安症様	不安神経症	症候性そう痒症
右前額部痛	前頭部痛	内反小趾
右胸膜播種	胸膜播種	肝腫瘤
骨折病変	骨折	多尿
半月体形成糸球体腎炎	半月体形成性糸球体腎炎	慢性歯肉炎
筋力低下著明	筋力低下	甲状腺出血
下肢骨折	骨折	多尿
付属器圧痛	圧痛	症候性そう痒症
アスピリンアレルギー	アスピリン不耐症	化膿性リンパ節炎
固形腫瘍	腫瘍	床形態歯周治療用装置破損
嘔吐出現	嘔吐症	膀胱白板症
統合失調症残遺状態	統合失調症	甲状腺出血
右上肢不全片麻痺	不全片麻痺	内反小趾
低血糖生	低血糖	膀胱白板症
劇症型肺炎球菌性敗血症	肺炎球菌性敗血症	膀胱白板症
左大腿蜂窩織炎	蜂窩織炎	淋菌性腹膜炎
発熱有	発熱	膀胱白板症
頭位性回転性めま	体位性めまい	内反小趾
不眠考	不眠症	化膿性リンパ節炎
全失語	全失語症	膀胱白板症
口唇紅潮	紅潮	膀胱白板症
開腹腫瘤	腫瘤	第４趾有棘細胞癌
左尺骨神経障害	尺骨神経麻痺	産科的創傷の血腫
外側部乳癌	乳癌	若年者キーンベック病
脳幹部神経膠腫	脳幹神経膠腫	臍帯卵膜付着による新生児の障害
両足関節以遠しびれ感	しびれ感	内反小趾
左再発性気胸	続発性気胸	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
胃のむかつき	悪心	症候性そう痒症
気管性喘息	気管支喘息	症候性そう痒症
痒疹結節散在	痒疹	膀胱白板症
日中下痢	下痢症	膀胱白板症
骨粗鬆症有	骨粗鬆症	総胆管のう腫
先天性胆管欠損	胆管先天奇形	肩甲骨外骨腫
左深部静脈血栓症	深部静脈血栓症	産科的創傷の血腫
冠性Ｔ波	心電図異常	膀胱白板症
多発胸膜肥厚斑	胸膜肥厚	多尿
カンジダ眼内炎	眼内炎	第２腰椎病的骨折
副腎転移	転移性副腎腫瘍	眼瞼異物残留
左緊張性気胸	緊張性気胸	症候性そう痒症
度腟壁裂傷	腟裂傷	総胆管のう腫
仙骨部腫瘤	腫瘤	第４趾有棘細胞癌
帯状疱疹再燃	帯状疱疹	斜台部脊索腫
左前胸部腫瘤	前胸部腫瘤	多尿
喘息症状	咳喘息	症候性そう痒症
ふらつく気	よろめき歩行	膀胱白板症
拡張障害型心不全	心不全	化膿性リンパ節炎
アカシジア症状	錐体路障害	化膿性リンパ節炎
間歇的腹痛	腹痛症	症候性そう痒症
左肺舌区扁平上皮癌	肺扁平上皮癌	抗生物質起因性腸炎
星状細胞腫	星細胞腫	若年者キーンベック病
急性腎障害	腎障害	眼瞼異物残留
左鎖骨上リンパ節腫脹	鎖骨上リンパ節腫脹	床形態歯周治療用装置破損
陳旧性脳出血	脳出血	第４趾有棘細胞癌
良性下垂体腫瘍	下垂体腫瘍	床形態歯周治療用装置破損
腸雑音聴取可	異常腸音	症候性そう痒症
左側頭部帯状疱疹	帯状疱疹	斜台部脊索腫
左肺原発性肺癌	原発性肺癌	胸膜播種
頭蓋内出血性病変	非外傷性頭蓋内出血	内反小趾
閉塞性睡眠呼吸障害	睡眠時無呼吸症候群	化膿性リンパ節炎
右披裂部腫瘍	腫瘍	若年者キーンベック病
両膝変形	変形性膝関節症	多尿
表在性腫瘍	腫瘍	若年者キーンベック病
左母指多指症	副母趾	症候性そう痒症
両側側脳室軽度拡大	脳室拡大	産科的創傷の血腫
脈性右室心筋症	不整脈原性右室心筋症	産科的創傷の血腫
アルコール性末梢神経障害	アルコール性多発ニューロパチー	眼瞼異物残留
縦隔炎併発	縦隔炎	尿崩症
暗紅色斑	紅斑症	内反小趾
骨盤圧痛	骨盤痛	症候性そう痒症
骨巨細胞腫瘍	骨巨細胞腫	床形態歯周治療用装置破損
Ｌａｎｇｈａｎｓ巨細胞	ランゲルハンス細胞組織球症	サイトメガロウイルス脊髄炎
気管支喘息発症	気管支喘息	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
分葉状嚢胞性腫瘤	腫瘤	若年者キーンベック病
胆管拡張	胆管拡張症	床形態歯周治療用装置破損
甲状腺肥大	甲状腺疾患	足底部打撲傷
患肢発赤	発赤	内反小趾
好中球浸潤	好中球増加症	静脈瘤性動脈瘤
多房性腫瘤	腫瘤	第４趾有棘細胞癌
夜間不安	不安障害	症候性そう痒症
右上肢線状強皮症	線状強皮症	内反小趾
左内耳障害	迷路障害	症候性そう痒症
左耳介発赤	発赤	化膿性リンパ節炎
朝方倦怠感	倦怠感	症候性そう痒症
後頚部脂肪腫	頚部脂肪腫	足底部打撲傷
副腎性クッシング症侯群	クッシング症候群	前立腺膿瘍
混合性アルカローシス	アルカローシス	ＨＴＬＶ−１感染症
痛く	疼痛	内反小趾
皮疹再燃	発疹	多尿
再発悪性リンパ腫	悪性リンパ腫	突発性咽頭出血
子宮筋腫手術	子宮筋腫	産科的創傷の血腫
時折心窩部痛	心窩部痛	症候性そう痒症
右足根骨骨折	足根骨骨折	多尿
腕頭静脈血栓症	静脈血栓症	内反小趾
脊椎病変	脊椎異常	床形態歯周治療用装置破損
歯状核	歯状核赤核淡蒼球ルイ体萎縮症	多尿
右脛骨骨幹部骨折	脛骨骨幹部骨折	多尿
両側腎盂軽度拡張	腎盂拡張	化膿性リンパ節炎
軽度屈曲拘縮	屈曲拘縮	多尿
左下肺野陰影	下肺野陰影	ＨＴＬＶ−１感染症
ＥＢＶ腸炎	細菌性腸炎	胸膜播種
左側舌癌	舌癌	斜台部脊索腫
足しびれ	下肢しびれ	内反小趾
膵内分泌腫瘍肝転移	転移性肝癌	前足部痛
