出現形	正解	予測
慢性疲労	疲労感	広範囲顎骨支持型補綴物脱離
膿性喀痰	膿性痰	分娩に関連する非化膿性乳腺炎
Ｃｈｏｌｅｄｏｃｈｏｃｅｌｅ	総胆管のう腫	脳出血後遺性精神障害
癌再発	癌	先天性動脈狭窄症
胆汁うっ滞型	胆汁うっ滞	微小コア疾患
肺門腫瘤	縦隔腫瘍	ウイルス性糖尿病・神経学的合併症あり
両膝関節疼痛	膝関節痛	妊娠性間質性乳腺炎
右鎖骨転移	骨転移癌	胆のう摘出後症候群
緑内症	緑内障	血小板障害症
夕方痛み	疼痛	腓骨遠位端剥離骨折
左側副部痛	側腹部痛	膀胱外反症
後腹膜腫瘍上行結腸浸潤	後腹膜腫瘍	バセドウ病母体児
心窩部自発痛	心窩部痛	癒着胎盤・出血を伴わない
リンパ節腫大傾向	リンパ節腫大	低血糖発作
時々尿失禁	尿失禁症	反復性肩関節脱臼
左臀部悪性軟部腫瘍	殿部悪性軟部腫瘍	う蝕第２度単純性歯髄炎
低血糖遷延	低血糖	腟良性腫瘍
右中大脳動脈閉塞症	中大脳動脈閉塞症	剥離外側半月
重症ＣＭＶ腸炎	サイトメガロウイルス腸炎	バベシア症
発熱コントロール	発熱	急性失血性貧血
右下腿蜂窩織炎	下腿蜂巣炎	水疱症
膿瘍形成	膿瘍	痘瘡性ざ瘡
右尿管損傷	尿管損傷	出血を伴う低置胎盤
感染性心内膜症	感染性心内膜炎	髄膜炎後遺症
ブドウ球菌検出	ぶどう球菌感染症	飛び降り自殺
副腎皮質機能不全	副腎皮質機能低下症	心臓弁膜症
Ｅｓｃｈｅｒｉｃｈｉａ　ｃｏｌｉ	大腸菌感染症	骨移植拒絶反応
両側網膜剥離	網膜剥離	青春期内閉神経症
播種性血管内凝固症	播種性血管内凝固	体表面積４０−４９％の腐蝕
肺野肺門部異常陰影	肺門部異常陰影	慢性漿液ムチン性中耳炎
右房浸潤	乳房悪性腫瘍	流産後無尿
屈筋腱鞘炎	腱鞘炎	気管支損傷・胸腔に達する開放創合併あり
肺結節陰影	胸部異常陰影	ヘモグロビン異常症
呼吸困難感等自覚症状	呼吸困難	胸部大動脈瘤破裂
原発性肺腫瘍	肺腫瘍	乾性胸膜炎
右下腿コンパートメント症候群	下腿コンパートメント症候群	クレスト症候群
右鎖骨上窩リンパ節腫大	鎖骨上リンパ節腫脹	鎖骨下動脈閉塞症
右鼡径部腫脹	鼡径部腫脹	尿管結石症
低悪性度リンパ腫	ホジキンリンパ腫	２型糖尿病・関節合併症あり
右側胸部皮下結節	皮下結節	前胸壁痛
両側卵巣チョコレート嚢胞	チョコレートのう胞	歯髄壊疽
回盲部悪性リンパ腫	悪性リンパ腫	新生児気胸
陰部腫脹	陰のう腫大	頬部腫瘤
腹水浸出	腹水症	胎児発育過度
ＴＡＡ	胸部大動脈瘤	足どり不安定
腸管皮膚瘻	腸瘻	大腿切断
ライン感染	カテーテル感染症	潜在性統合失調症
多発擦過傷	擦過創	髄膜炎菌性脊髄炎
脂質異常	脂質異常症	若年性パーキンソン病Ｙａｈｒ４
肺嚢胞感染	肺のう胞	アセトン血性嘔吐症
Ｃｈｕｒｇ−Ｓｔｒａｕｓｓ　症候群	好酸球性多発血管炎性肉芽腫症	上顎石灰化上皮性歯原性腫瘍
脾結核	結核	急性カタル性虫垂炎
潰瘍性大腸炎急性増悪	潰瘍性大腸炎	新生児一過性甲状腺機能低下症
肺抗酸菌感染症	肺非結核性抗酸菌症	先天性ミオパチー
２型大腸癌	大腸癌	大動脈狭窄症
両眼網膜症	網膜症	四肢小児湿疹
左眼結膜炎	結膜炎	褐色細胞腫
右肺原発腺癌	肺腺癌	早期先天皮膚梅毒
ＣＲＥＳＴ症候群	クレスト症候群	中指腱鞘巨細胞腫
感覚神経障害	知覚障害	単純性失神
物忘れ	健忘症	脊柱管内腫瘍
脳筋症	ミトコンドリア脳筋症	陰のう奇形
駆細胞型急性リンパ性白血病再発	急性リンパ性白血病	発音補整装置不適合
左大腿骨骨腫瘍	大腿骨腫瘍	慢性胃炎
膿瘍縮小	膿瘍	機能性蛋白尿
右後頭葉塞栓性脳梗塞	塞栓性脳梗塞	尿管閉塞
肝内転移	転移性肝腫瘍	小脳橋角部髄膜腫
膵管内乳頭粘液腫瘍	膵管内乳頭粘液性腫瘍	結膜結核
胃癌多発骨転移	胃癌骨転移	血腫
僧房弁疣贅	疣贅	漿液性虹彩炎
左膝窩動脈瘤	膝窩動脈瘤	大腿部骨化性筋炎
腹部背部痛	背部痛	食事性高脂血症
アルコール性ニューロパチー	アルコール性多発ニューロパチー	胸椎硬膜外血腫
体幹部発赤	発赤	黄斑障害
慢性突発性血小板減少性紫斑病	血小板減少性紫斑病	血栓性心内膜炎
下部消化管穿孔	腸穿孔	頚髄不全麻痺
Ｔ字杖歩行可能	歩行障害	遺伝性小脳性運動失調症
鎖骨上リンパ節腫大	鎖骨上リンパ節腫脹	鎖骨下動脈閉塞症
右大腿ヘルニア嵌頓	大腿ヘルニア嵌頓	閉塞性肥大型心筋症
大腫瘤影	腫瘤	褥瘡・ＤＴＩ
双極２型障害	２型双極性障害	卵巣周囲炎
感染性腹部動脈瘤	感染性腹部大動脈瘤	夏型過敏性肺炎
ヘルペス性脳炎	サル痘	先天性気管異常
不安症様	不安神経症	膝関節軟骨損傷
右前額部痛	前頭部痛	胃腸炎
右胸膜播種	胸膜播種	耳介創傷
骨折病変	骨折	正中神経麻痺
半月体形成糸球体腎炎	半月体形成性糸球体腎炎	クリオフィブリノゲン血症
筋力低下著明	筋力低下	可撤性保定装置不適合
下肢骨折	骨折	初期硬結
付属器圧痛	圧痛	脱水型低ナトリウム血症
アスピリンアレルギー	アスピリン不耐症	検診
固形腫瘍	腫瘍	強膜バックリング術後の機械的合併症
嘔吐出現	嘔吐症	腹部大動脈血栓症
統合失調症残遺状態	統合失調症	低酸素性脳症
右上肢不全片麻痺	不全片麻痺	亜急性細菌性心膜炎
低血糖生	低血糖	網膜中心静脈血栓症
劇症型肺炎球菌性敗血症	肺炎球菌性敗血症	胃腸管穿孔破裂・腹腔に達する開放創合併あり
左大腿蜂窩織炎	蜂窩織炎	ケトン尿症
発熱有	発熱	急性失血性貧血
頭位性回転性めま	体位性めまい	下葉無気肺
不眠考	不眠症	遊走性紅斑
全失語	全失語症	開放性腸間膜損傷
口唇紅潮	紅潮	先天性乳び胸
開腹腫瘤	腫瘤	産褥性乳汁分泌抑制
左尺骨神経障害	尺骨神経麻痺	ミラーフィッシャー症候群
外側部乳癌	乳癌	側頭部皮下血腫
脳幹部神経膠腫	脳幹神経膠腫	乾癬
両足関節以遠しびれ感	しびれ感	上行結腸粘膜下腫瘍
左再発性気胸	続発性気胸	腎機能検査異常
胃のむかつき	悪心	脊椎固定スクリューのゆるみ
気管性喘息	気管支喘息	乳房よう
痒疹結節散在	痒疹	上顎前突症
日中下痢	下痢症	片側感覚消失
骨粗鬆症有	骨粗鬆症	乳輪部第３度熱傷
先天性胆管欠損	胆管先天奇形	趾骨骨折
左深部静脈血栓症	深部静脈血栓症	肺炎桿菌肺炎
冠性Ｔ波	心電図異常	キャサヌール森林病
多発胸膜肥厚斑	胸膜肥厚	瓜実条虫症
カンジダ眼内炎	眼内炎	腎欠損症
副腎転移	転移性副腎腫瘍	頭部石灰化上皮腫
左緊張性気胸	緊張性気胸	Ｖ型外斜視
度腟壁裂傷	腟裂傷	爪かみ
仙骨部腫瘤	腫瘤	総腸骨動脈損傷
帯状疱疹再燃	帯状疱疹	情動精神病
左前胸部腫瘤	前胸部腫瘤	気管支結石症
喘息症状	咳喘息	網脈絡膜萎縮
ふらつく気	よろめき歩行	先天性卵巣奇形
拡張障害型心不全	心不全	新生児一過性心筋虚血
アカシジア症状	錐体路障害	炎症性アテローム
間歇的腹痛	腹痛症	十二指腸腫瘍
左肺舌区扁平上皮癌	肺扁平上皮癌	日本紅斑熱
星状細胞腫	星細胞腫	中咽頭乳頭腫
急性腎障害	腎障害	耳下腺腫瘍
左鎖骨上リンパ節腫脹	鎖骨上リンパ節腫脹	鎖骨下動脈閉塞症
陳旧性脳出血	脳出血	腰椎捻挫
良性下垂体腫瘍	下垂体腫瘍	肺機能検査異常
腸雑音聴取可	異常腸音	梅毒感染母体より出生した児
左側頭部帯状疱疹	帯状疱疹	アブサンス
左肺原発性肺癌	原発性肺癌	早期先天皮膚梅毒
頭蓋内出血性病変	非外傷性頭蓋内出血	代償性水頭症
閉塞性睡眠呼吸障害	睡眠時無呼吸症候群	眼球損傷
右披裂部腫瘍	腫瘍	陰茎海綿状血管腫
両膝変形	変形性膝関節症	心臓腫瘍
表在性腫瘍	腫瘍	不全中隔子宮
左母指多指症	副母趾	膀胱頚部閉鎖
両側側脳室軽度拡大	脳室拡大	術後骨弁感染
脈性右室心筋症	不整脈原性右室心筋症	機能的顎矯正装置不適合
アルコール性末梢神経障害	アルコール性多発ニューロパチー	閉鎖孔ヘルニア
縦隔炎併発	縦隔炎	穿通創
暗紅色斑	紅斑症	膀胱頚部ポリープ
骨盤圧痛	骨盤痛	腰部血管腫
骨巨細胞腫瘍	骨巨細胞腫	不正性器出血
Ｌａｎｇｈａｎｓ巨細胞	ランゲルハンス細胞組織球症	頚椎神経挫滅
気管支喘息発症	気管支喘息	乳房よう
分葉状嚢胞性腫瘤	腫瘤	間質性心筋炎
胆管拡張	胆管拡張症	ゴム腫
甲状腺肥大	甲状腺疾患	先天性直腸瘻
患肢発赤	発赤	黄斑障害
好中球浸潤	好中球増加症	脳脊髄梅毒
多房性腫瘤	腫瘤	頚部原発腫瘍
夜間不安	不安障害	ざんごう熱
右上肢線状強皮症	線状強皮症	頚部リンパ節腫瘍
左内耳障害	迷路障害	アルコール性残遺性感情障害
左耳介発赤	発赤	手背皮膚癌
朝方倦怠感	倦怠感	全部性歯髄炎
後頚部脂肪腫	頚部脂肪腫	脛骨血管損傷
副腎性クッシング症侯群	クッシング症候群	皮膚コクシジオイデス症
混合性アルカローシス	アルカローシス	大腸嵌頓
痛く	疼痛	過酸症
皮疹再燃	発疹	大腸憩室出血
再発悪性リンパ腫	悪性リンパ腫	２型糖尿病・関節合併症あり
子宮筋腫手術	子宮筋腫	周辺部脈絡膜炎
時折心窩部痛	心窩部痛	癒着胎盤・出血を伴わない
右足根骨骨折	足根骨骨折	新生児副腎出血
腕頭静脈血栓症	静脈血栓症	耳下腺肥大
脊椎病変	脊椎異常	潜在性脊椎披裂
歯状核	歯状核赤核淡蒼球ルイ体萎縮症	小細胞肺癌
右脛骨骨幹部骨折	脛骨骨幹部骨折	一側性顎関節突起形成不全
両側腎盂軽度拡張	腎盂拡張	第２色弱
軽度屈曲拘縮	屈曲拘縮	高音障害型難聴
左下肺野陰影	下肺野陰影	ＩＣＵ症候群
ＥＢＶ腸炎	細菌性腸炎	バベシア症
左側舌癌	舌癌	尺骨神経炎
足しびれ	下肢しびれ	閉鎖性膀胱損傷
膵内分泌腫瘍肝転移	転移性肝癌	中指挫創
