出現形	正解	予測
冠性Ｔ波	心電図異常	熱性虚脱
多発胸膜肥厚斑	胸膜肥厚	胸膜肥厚
カンジダ眼内炎	眼内炎	カンジダ性口内炎
副腎転移	転移性副腎腫瘍	肋骨転移
左緊張性気胸	緊張性気胸	緊張性気胸
度腟壁裂傷	腟裂傷	会陰腟壁裂傷
仙骨部腫瘤	腫瘤	後頚部腫瘤
帯状疱疹再燃	帯状疱疹	帯状疱疹
左前胸部腫瘤	前胸部腫瘤	前胸部腫瘤
喘息症状	咳喘息	尿毒症肺
ふらつく気	よろめき歩行	しゃっくり
拡張障害型心不全	心不全	拡張相肥大型心筋症
アカシジア症状	錐体路障害	ノカルジア症
間歇的腹痛	腹痛症	心因性腹痛
左肺舌区扁平上皮癌	肺扁平上皮癌	肺門部扁平上皮癌
星状細胞腫	星細胞腫	星状芽細胞腫
急性腎障害	腎障害	薬剤性腎障害
左鎖骨上リンパ節腫脹	鎖骨上リンパ節腫脹	鎖骨上リンパ節腫脹
陳旧性脳出血	脳出血	外傷性脳出血
良性下垂体腫瘍	下垂体腫瘍	悪性下垂体腫瘍
腸雑音聴取可	異常腸音	腸音亢進
左側頭部帯状疱疹	帯状疱疹	後頭部帯状疱疹
左肺原発性肺癌	原発性肺癌	原発性肺癌
頭蓋内出血性病変	非外傷性頭蓋内出血	頭蓋内占拠性病変
閉塞性睡眠呼吸障害	睡眠時無呼吸症候群	閉塞性睡眠時無呼吸
右披裂部腫瘍	腫瘍	悪性軟部腫瘍
両膝変形	変形性膝関節症	中指変形
表在性腫瘍	腫瘍	転移性腫瘍
左母指多指症	副母趾	母指三指節症
両側側脳室軽度拡大	脳室拡大	脳室拡大
脈性右室心筋症	不整脈原性右室心筋症	不整脈原性右室心筋症
アルコール性末梢神経障害	アルコール性多発ニューロパチー	アルコール性視神経障害
縦隔炎併発	縦隔炎	縦隔炎
暗紅色斑	紅斑症	歯の白色斑
骨盤圧痛	骨盤痛	骨盤痛
骨巨細胞腫瘍	骨巨細胞腫	骨巨細胞腫
Ｌａｎｇｈａｎｓ巨細胞	ランゲルハンス細胞組織球症	上腕骨近位部巨細胞腫
気管支喘息発症	気管支喘息	気管支喘息発作
分葉状嚢胞性腫瘤	腫瘤	足舟状骨良性腫瘍
胆管拡張	胆管拡張症	胆管拡張症
甲状腺肥大	甲状腺疾患	甲状腺欠損
患肢発赤	発赤	下腿発赤
好中球浸潤	好中球増加症	好中球増加症
多房性腫瘤	腫瘤	化膿性腫瘤
夜間不安	不安障害	夜間多尿
右上肢線状強皮症	線状強皮症	線状強皮症
左内耳障害	迷路障害	角膜内皮障害
左耳介発赤	発赤	耳介裂創
朝方倦怠感	倦怠感	下肢倦怠感
後頚部脂肪腫	頚部脂肪腫	頚部脂肪腫
副腎性クッシング症侯群	クッシング症候群	薬物誘発性クッシング症候群
混合性アルカローシス	アルカローシス	呼吸性アルカローシス
痛く	疼痛	痛風
皮疹再燃	発疹	皮膚腫瘤
再発悪性リンパ腫	悪性リンパ腫	縦隔悪性リンパ腫
子宮筋腫手術	子宮筋腫	子宮筋腫術後
時折心窩部痛	心窩部痛	心窩部痛
右足根骨骨折	足根骨骨折	足根骨骨折
腕頭静脈血栓症	静脈血栓症	大腿静脈血栓症
脊椎病変	脊椎異常	脊椎萎縮
歯状核	歯状核赤核淡蒼球ルイ体萎縮症	鋸歯状舌
右脛骨骨幹部骨折	脛骨骨幹部骨折	脛骨骨幹部骨折
両側腎盂軽度拡張	腎盂拡張	腎盂拡張
軽度屈曲拘縮	屈曲拘縮	小指屈曲拘縮
左下肺野陰影	下肺野陰影	下肺野陰影
ＥＢＶ腸炎	細菌性腸炎	出血性腸炎
左側舌癌	舌癌	転移性舌癌
足しびれ	下肢しびれ	下肢しびれ
膵内分泌腫瘍肝転移	転移性肝癌	膵外分泌腫瘍
