出現形	正解	予測
Ｅｓｃｈｅｒｉｃｈｉａ　ｃｏｌｉ	大腸菌感染症	Ｅｕｔｈｙｒｏｉｄ　Ｓｉｃｋ症候群
両側網膜剥離	網膜剥離	胞状網膜剥離
播種性血管内凝固症	播種性血管内凝固	播種性血管内凝固
肺野肺門部異常陰影	肺門部異常陰影	肺門部異常陰影
右房浸潤	乳房悪性腫瘍	左上大静脈遺残
屈筋腱鞘炎	腱鞘炎	趾伸筋腱腱鞘炎
肺結節陰影	胸部異常陰影	肺門部異常陰影
呼吸困難感等自覚症状	呼吸困難	外傷性呼吸困難症
原発性肺腫瘍	肺腫瘍	原発性脳腫瘍
右下腿コンパートメント症候群	下腿コンパートメント症候群	下腿コンパートメント症候群
右鎖骨上窩リンパ節腫大	鎖骨上リンパ節腫脹	鎖骨上リンパ節腫脹
右鼡径部腫脹	鼡径部腫脹	鼡径部腫脹
低悪性度リンパ腫	ホジキンリンパ腫	悪性リンパ腫
右側胸部皮下結節	皮下結節	小指ＭＰ関節尺側側副靱帯損傷
両側卵巣チョコレート嚢胞	チョコレートのう胞	背部血管脂肪腫
回盲部悪性リンパ腫	悪性リンパ腫	脳悪性リンパ腫
陰部腫脹	陰のう腫大	頭部腫脹
腹水浸出	腹水症	滲出性腹水
ＴＡＡ	胸部大動脈瘤	ＡＩＤＳ
腸管皮膚瘻	腸瘻	尿管皮膚瘻
ライン感染	カテーテル感染症	ドライブライン感染
多発擦過傷	擦過創	多発性挫滅傷
脂質異常	脂質異常症	脂質異常症
肺嚢胞感染	肺のう胞	肛門淋菌感染
Ｃｈｕｒｇ−Ｓｔｒａｕｓｓ　症候群	好酸球性多発血管炎性肉芽腫症	Ｅｕｔｈｙｒｏｉｄ　Ｓｉｃｋ症候群
脾結核	結核	腎結核
潰瘍性大腸炎急性増悪	潰瘍性大腸炎	慢性副鼻腔炎急性増悪
肺抗酸菌感染症	肺非結核性抗酸菌症	肺炎球菌感染症
２型大腸癌	大腸癌	直腸Ｓ状部結腸癌
両眼網膜症	網膜症	近視性網膜症
左眼結膜炎	結膜炎	眼瞼結膜炎
右肺原発腺癌	肺腺癌	肺粘表皮癌
ＣＲＥＳＴ症候群	クレスト症候群	ＰＯＥＭＳ症候群
感覚神経障害	知覚障害	視神経障害
物忘れ	健忘症	肉離れ
脳筋症	ミトコンドリア脳筋症	脳症
駆細胞型急性リンパ性白血病再発	急性リンパ性白血病	成人Ｔ細胞白血病リンパ腫・慢性型
左大腿骨骨腫瘍	大腿骨腫瘍	大腿骨骨幹部骨腫瘍
膿瘍縮小	膿瘍	頚部膿瘍
右後頭葉塞栓性脳梗塞	塞栓性脳梗塞	塞栓性脳梗塞
肝内転移	転移性肝腫瘍	肝癌骨転移
膵管内乳頭粘液腫瘍	膵管内乳頭粘液性腫瘍	膵管内乳頭粘液性腫瘍
胃癌多発骨転移	胃癌骨転移	胃癌骨転移
僧房弁疣贅	疣贅	顔面疣贅
左膝窩動脈瘤	膝窩動脈瘤	膝窩動脈瘤
腹部背部痛	背部痛	胸背部痛
アルコール性ニューロパチー	アルコール性多発ニューロパチー	アルコール性多発ニューロパチー
体幹部発赤	発赤	体幹開放創後遺症
慢性突発性血小板減少性紫斑病	血小板減少性紫斑病	慢性特発性血小板減少性紫斑病
下部消化管穿孔	腸穿孔	下部消化管出血
Ｔ字杖歩行可能	歩行障害	歩行困難
鎖骨上リンパ節腫大	鎖骨上リンパ節腫脹	鎖骨上リンパ節腫脹
右大腿ヘルニア嵌頓	大腿ヘルニア嵌頓	大腿ヘルニア嵌頓
大腫瘤影	腫瘤	肺腫瘤陰影
双極２型障害	２型双極性障害	２型双極性障害
感染性腹部動脈瘤	感染性腹部大動脈瘤	感染性腹部大動脈瘤
ヘルペス性脳炎	サル痘	ヘルペス脳炎
不安症様	不安神経症	不潔恐怖症
右前額部痛	前頭部痛	前額部挫傷
右胸膜播種	胸膜播種	胸膜播種
骨折病変	骨折	変形治癒骨折
半月体形成糸球体腎炎	半月体形成性糸球体腎炎	半月体形成性糸球体腎炎
筋力低下著明	筋力低下	緩徐進行１型糖尿病・糖尿病性合併症なし
下肢骨折	骨折	上肢骨折
付属器圧痛	圧痛	分娩後付属器炎
アスピリンアレルギー	アスピリン不耐症	卵アレルギー
固形腫瘍	腫瘍	蝶形骨腫瘍
嘔吐出現	嘔吐症	未熟児無呼吸発作
統合失調症残遺状態	統合失調症	残遺型統合失調症
右上肢不全片麻痺	不全片麻痺	上肢不全麻痺
低血糖生	低血糖	低血糖
劇症型肺炎球菌性敗血症	肺炎球菌性敗血症	肺炎球菌性敗血症
左大腿蜂窩織炎	蜂窩織炎	大腿横紋筋肉腫
発熱有	発熱	先天性無痛無汗症
頭位性回転性めま	体位性めまい	回転性めまい
不眠考	不眠症	不眠症
全失語	全失語症	全失語症
口唇紅潮	紅潮	口唇梅毒
開腹腫瘤	腫瘤	腹壁腫瘤
左尺骨神経障害	尺骨神経麻痺	手関節部絞扼性神経障害
外側部乳癌	乳癌	乳房上内側部乳癌
脳幹部神経膠腫	脳幹神経膠腫	脳幹神経膠腫
両足関節以遠しびれ感	しびれ感	閉経後骨粗鬆症・大腿部病的骨折あり
左再発性気胸	続発性気胸	特発性気胸
胃のむかつき	悪心	陰のうびらん
気管性喘息	気管支喘息	気管支喘息
痒疹結節散在	痒疹	結節性痒疹
日中下痢	下痢症	食事性下痢
骨粗鬆症有	骨粗鬆症	骨粗鬆症
先天性胆管欠損	胆管先天奇形	先天性膀胱欠損
左深部静脈血栓症	深部静脈血栓症	深部静脈血栓症
冠性Ｔ波	心電図異常	異常脳波
多発胸膜肥厚斑	胸膜肥厚	胸膜肥厚
カンジダ眼内炎	眼内炎	カンジダ性亀頭炎
副腎転移	転移性副腎腫瘍	腹膜転移
左緊張性気胸	緊張性気胸	緊張性気胸
度腟壁裂傷	腟裂傷	会陰腟壁裂傷
仙骨部腫瘤	腫瘤	前腕部腫瘤
帯状疱疹再燃	帯状疱疹	帯状疱疹性脳炎
左前胸部腫瘤	前胸部腫瘤	前胸部腫瘤
喘息症状	咳喘息	心因性喘息
ふらつく気	よろめき歩行	涙のう炎
拡張障害型心不全	心不全	高血圧性心不全
アカシジア症状	錐体路障害	クラミジア肺炎
間歇的腹痛	腹痛症	周期性腹痛
左肺舌区扁平上皮癌	肺扁平上皮癌	肺扁平上皮癌
星状細胞腫	星細胞腫	星状芽細胞腫
急性腎障害	腎障害	急性胃腸障害
左鎖骨上リンパ節腫脹	鎖骨上リンパ節腫脹	鎖骨上リンパ節腫脹
陳旧性脳出血	脳出血	陳旧性脳梗塞
良性下垂体腫瘍	下垂体腫瘍	悪性下垂体腫瘍
腸雑音聴取可	異常腸音	睡眠時無呼吸症候群用口腔内装置破損
左側頭部帯状疱疹	帯状疱疹	後頭部帯状疱疹
左肺原発性肺癌	原発性肺癌	原発性肺癌
頭蓋内出血性病変	非外傷性頭蓋内出血	頭蓋内占拠性病変
閉塞性睡眠呼吸障害	睡眠時無呼吸症候群	閉塞性睡眠時無呼吸
右披裂部腫瘍	腫瘍	眼瞼部腫瘍
両膝変形	変形性膝関節症	足部変形
表在性腫瘍	腫瘍	限局性表在性腫脹
左母指多指症	副母趾	母指三指節症
両側側脳室軽度拡大	脳室拡大	視床下部性卵巣機能低下
脈性右室心筋症	不整脈原性右室心筋症	不整脈原性右室心筋症
アルコール性末梢神経障害	アルコール性多発ニューロパチー	アルコール性神経筋障害
縦隔炎併発	縦隔炎	横隔膜痙攣症
暗紅色斑	紅斑症	黄斑部白斑
骨盤圧痛	骨盤痛	骨盤痛
骨巨細胞腫瘍	骨巨細胞腫	骨巨細胞腫
Ｌａｎｇｈａｎｓ巨細胞	ランゲルハンス細胞組織球症	ランゲルハンス細胞組織球症
気管支喘息発症	気管支喘息	気管支喘息発作
分葉状嚢胞性腫瘤	腫瘤	後腹膜胚細胞腫瘍
胆管拡張	胆管拡張症	膵管拡張
甲状腺肥大	甲状腺疾患	甲状腺過形成
患肢発赤	発赤	眼熱傷後遺症
好中球浸潤	好中球増加症	不応性好中球減少症
多房性腫瘤	腫瘤	多発性皮下腫瘤
夜間不安	不安障害	不穏状態
右上肢線状強皮症	線状強皮症	線状強皮症
左内耳障害	迷路障害	嗅覚障害
左耳介発赤	発赤	先天性鼻中隔弯曲症
朝方倦怠感	倦怠感	倦怠感
後頚部脂肪腫	頚部脂肪腫	頚部脂肪腫
副腎性クッシング症侯群	クッシング症候群	薬物誘発性クッシング症候群
混合性アルカローシス	アルカローシス	呼吸性アルカローシス
痛く	疼痛	股痛
皮疹再燃	発疹	潰瘍性大腸炎再燃
再発悪性リンパ腫	悪性リンパ腫	頚部悪性リンパ腫
子宮筋腫手術	子宮筋腫	子宮筋腫術後
時折心窩部痛	心窩部痛	心窩部痛
右足根骨骨折	足根骨骨折	中足骨亀裂骨折
腕頭静脈血栓症	静脈血栓症	前腕静脈血栓症
脊椎病変	脊椎異常	脊椎萎縮
歯状核	歯状核赤核淡蒼球ルイ体萎縮症	尾状核出血
右脛骨骨幹部骨折	脛骨骨幹部骨折	脛骨骨幹部骨折
両側腎盂軽度拡張	腎盂拡張	尿管回腸導管吻合部狭窄
軽度屈曲拘縮	屈曲拘縮	屈曲拘縮
左下肺野陰影	下肺野陰影	下肺野陰影
ＥＢＶ腸炎	細菌性腸炎	ＭＲＳＡ腸炎
左側舌癌	舌癌	舌下面癌
足しびれ	下肢しびれ	手指先しびれ
膵内分泌腫瘍肝転移	転移性肝癌	膵外分泌腫瘍
