出現形	正解	予測
病的腹水	腹水症	性器発育異常
慢性疲労	疲労感	潜水夫麻痺
膿性喀痰	膿性痰	後天性腎のう胞
Ｃｈｏｌｅｄｏｃｈｏｃｅｌｅ	総胆管のう腫	脛骨腓骨骨幹部骨折
癌再発	癌	アメーバ性非赤痢性大腸炎
胆汁うっ滞型	胆汁うっ滞	足関節部滑膜肉腫
肺門腫瘤	縦隔腫瘍	１型糖尿病性骨症
両膝関節疼痛	膝関節痛	アレキサンダー病
右鎖骨転移	骨転移癌	外傷性髄液鼻漏・頭蓋内に達する開放創合併なし
緑内症	緑内障	真性性腺欠如
夕方痛み	疼痛	流行性多発関節炎
左側副部痛	側腹部痛	頬部挫傷
後腹膜腫瘍上行結腸浸潤	後腹膜腫瘍	結節性紅斑
心窩部自発痛	心窩部痛	頭皮扁平母斑
リンパ節腫大傾向	リンパ節腫大	リンパ球性下垂体炎
時々尿失禁	尿失禁症	中毒性肝障害
左臀部悪性軟部腫瘍	殿部悪性軟部腫瘍	ツースポジショナー破損
低血糖遷延	低血糖	眼瞼脂肪腫
右中大脳動脈閉塞症	中大脳動脈閉塞症	尺側手根屈筋腱不全断裂
重症ＣＭＶ腸炎	サイトメガロウイルス腸炎	ばち指
発熱コントロール	発熱	腸管運動障害
右下腿蜂窩織炎	下腿蜂巣炎	軟産道伸展不良
膿瘍形成	膿瘍	アレナウイルス出血熱
右尿管損傷	尿管損傷	思春期性乳房肥大
感染性心内膜症	感染性心内膜炎	淋菌性子宮頚管炎
ブドウ球菌検出	ぶどう球菌感染症	ハングマン骨折
副腎皮質機能不全	副腎皮質機能低下症	頭部両大腿下腿打撲
Ｅｓｃｈｅｒｉｃｈｉａ　ｃｏｌｉ	大腸菌感染症	中指マレット指
両側網膜剥離	網膜剥離	骨性強直膝
播種性血管内凝固症	播種性血管内凝固	麻痺性側弯症
肺野肺門部異常陰影	肺門部異常陰影	脳室拡大
右房浸潤	乳房悪性腫瘍	肩関節唇損傷
屈筋腱鞘炎	腱鞘炎	子宮留膿症
肺結節陰影	胸部異常陰影	膵うっ血
呼吸困難感等自覚症状	呼吸困難	硬化性卵巣
原発性肺腫瘍	肺腫瘍	１型糖尿病合併妊娠
右下腿コンパートメント症候群	下腿コンパートメント症候群	扁平股
右鎖骨上窩リンパ節腫大	鎖骨上リンパ節腫脹	単純性肺好酸球増加症
右鼡径部腫脹	鼡径部腫脹	予防接種後感染症
低悪性度リンパ腫	ホジキンリンパ腫	ウイルス性心筋炎
右側胸部皮下結節	皮下結節	転移性上顎洞癌
両側卵巣チョコレート嚢胞	チョコレートのう胞	閉経後症候群
回盲部悪性リンパ腫	悪性リンパ腫	子宮性無月経
陰部腫脹	陰のう腫大	口唇創傷
腹水浸出	腹水症	表在性角膜炎
ＴＡＡ	胸部大動脈瘤	乳糖不耐性下痢症
腸管皮膚瘻	腸瘻	尿管膀胱移行部狭窄
ライン感染	カテーテル感染症	頚椎腫瘍
多発擦過傷	擦過創	大腿骨膿瘍
脂質異常	脂質異常症	小腸炎
肺嚢胞感染	肺のう胞	閉鎖性腎破裂
Ｃｈｕｒｇ−Ｓｔｒａｕｓｓ　症候群	好酸球性多発血管炎性肉芽腫症	上顎歯牙腫
脾結核	結核	悪性グルカゴノーマ
潰瘍性大腸炎急性増悪	潰瘍性大腸炎	筋強直性ジストロフィー
肺抗酸菌感染症	肺非結核性抗酸菌症	腋窩乳房
２型大腸癌	大腸癌	ブリッジ不適合
両眼網膜症	網膜症	頚椎分離症
左眼結膜炎	結膜炎	一側下肢多発骨折
右肺原発腺癌	肺腺癌	匙状爪
ＣＲＥＳＴ症候群	クレスト症候群	頚椎炎
感覚神経障害	知覚障害	特発性心筋炎
物忘れ	健忘症	鎖骨痛
脳筋症	ミトコンドリア脳筋症	胸部扁平母斑
駆細胞型急性リンパ性白血病再発	急性リンパ性白血病	滑液包炎
左大腿骨骨腫瘍	大腿骨腫瘍	陰部切創
膿瘍縮小	膿瘍	コカイン乱用
右後頭葉塞栓性脳梗塞	塞栓性脳梗塞	眼裂狭小
肝内転移	転移性肝腫瘍	急性硬膜外血腫
膵管内乳頭粘液腫瘍	膵管内乳頭粘液性腫瘍	内側半月のう腫
胃癌多発骨転移	胃癌骨転移	大腿静脈損傷
僧房弁疣贅	疣贅	趾捻挫
左膝窩動脈瘤	膝窩動脈瘤	良性家族性血尿
腹部背部痛	背部痛	足関節外果剥離骨折
アルコール性ニューロパチー	アルコール性多発ニューロパチー	下腿偽関節
体幹部発赤	発赤	左上大静脈遺残
慢性突発性血小板減少性紫斑病	血小板減少性紫斑病	肩母斑細胞母斑
下部消化管穿孔	腸穿孔	異所性褐色細胞腫
Ｔ字杖歩行可能	歩行障害	母指剥皮創
鎖骨上リンパ節腫大	鎖骨上リンパ節腫脹	単純性肺好酸球増加症
右大腿ヘルニア嵌頓	大腿ヘルニア嵌頓	肛門炎
大腫瘤影	腫瘤	ぶどう球菌性熱傷様皮膚症候群
双極２型障害	２型双極性障害	パラインフルエンザウイルス気管支炎
感染性腹部動脈瘤	感染性腹部大動脈瘤	皮質枝梗塞
ヘルペス性脳炎	サル痘	舌下腺膿瘍
不安症様	不安神経症	口腔ヘルペス
右前額部痛	前頭部痛	坐骨結節部打撲傷
右胸膜播種	胸膜播種	脛骨顆剥離骨折
骨折病変	骨折	殿部悪性末梢神経鞘腫
半月体形成糸球体腎炎	半月体形成性糸球体腎炎	難治性ネフローゼ症候群
筋力低下著明	筋力低下	腓骨近位部悪性骨腫瘍
下肢骨折	骨折	腎性骨異栄養症
付属器圧痛	圧痛	上腕部腫脹
アスピリンアレルギー	アスピリン不耐症	多発梗塞性認知症
固形腫瘍	腫瘍	筋の阻血性梗塞
嘔吐出現	嘔吐症	乳汁分泌抑制
統合失調症残遺状態	統合失調症	大胸筋炎
右上肢不全片麻痺	不全片麻痺	萎縮腎
低血糖生	低血糖	アレルギー性関節炎
劇症型肺炎球菌性敗血症	肺炎球菌性敗血症	コレステリン胸膜炎
左大腿蜂窩織炎	蜂窩織炎	口唇粘液のう胞
発熱有	発熱	腸管運動障害
頭位性回転性めま	体位性めまい	手指ひょう疽
不眠考	不眠症	頚部挫傷後遺症
全失語	全失語症	リテイナー脱離
口唇紅潮	紅潮	結腸間葉系腫瘍
開腹腫瘤	腫瘤	下歯槽神経麻痺
左尺骨神経障害	尺骨神経麻痺	潜函病性骨壊死
外側部乳癌	乳癌	肩関節捻挫
脳幹部神経膠腫	脳幹神経膠腫	三果骨折
両足関節以遠しびれ感	しびれ感	偽膜性扁桃炎
左再発性気胸	続発性気胸	解離性大動脈瘤ＤｅＢａｋｅｙＩＩ
胃のむかつき	悪心	上腕骨近位骨端線離開
気管性喘息	気管支喘息	妊娠性反復性黄疸
痒疹結節散在	痒疹	腰部脊髄症
日中下痢	下痢症	先天性卵巣奇形
骨粗鬆症有	骨粗鬆症	第４・５腰椎椎間板変性
先天性胆管欠損	胆管先天奇形	手指挫滅傷
左深部静脈血栓症	深部静脈血栓症	梅毒性心弁膜炎
冠性Ｔ波	心電図異常	サルコイド関節障害
多発胸膜肥厚斑	胸膜肥厚	重度知的障害
カンジダ眼内炎	眼内炎	足部裂創
副腎転移	転移性副腎腫瘍	後房の先天異常
左緊張性気胸	緊張性気胸	胸骨骨髄炎
度腟壁裂傷	腟裂傷	分娩予定日超過
仙骨部腫瘤	腫瘤	良性黒色表皮腫
帯状疱疹再燃	帯状疱疹	総頚動脈損傷
左前胸部腫瘤	前胸部腫瘤	ウェルシュ菌食中毒
喘息症状	咳喘息	発声困難
ふらつく気	よろめき歩行	急性多発性硬化症
拡張障害型心不全	心不全	大腿皮膚良性腫瘍
アカシジア症状	錐体路障害	頭蓋底脳瘤
間歇的腹痛	腹痛症	脳卒中後てんかん
左肺舌区扁平上皮癌	肺扁平上皮癌	口腔粘膜咬傷
星状細胞腫	星細胞腫	肝動脈門脈瘻
急性腎障害	腎障害	エンテロウイルス脳脊髄炎
左鎖骨上リンパ節腫脹	鎖骨上リンパ節腫脹	単純性肺好酸球増加症
陳旧性脳出血	脳出血	歯肉異物
良性下垂体腫瘍	下垂体腫瘍	食道表在癌
腸雑音聴取可	異常腸音	フランベジア性関節水症
左側頭部帯状疱疹	帯状疱疹	動眼神経不全麻痺
左肺原発性肺癌	原発性肺癌	匙状爪
頭蓋内出血性病変	非外傷性頭蓋内出血	毛包性ムチン沈着症
閉塞性睡眠呼吸障害	睡眠時無呼吸症候群	連鎖球菌性髄膜炎
右披裂部腫瘍	腫瘍	純粋性腺形成異常症
両膝変形	変形性膝関節症	歯根弯曲
表在性腫瘍	腫瘍	統合失調症型障害
左母指多指症	副母趾	手変形
両側側脳室軽度拡大	脳室拡大	持続性嘔吐による歯酸蝕症
脈性右室心筋症	不整脈原性右室心筋症	膝部軟部腫瘍
アルコール性末梢神経障害	アルコール性多発ニューロパチー	眼球陥没
縦隔炎併発	縦隔炎	異所性胃粘膜
暗紅色斑	紅斑症	先天性間葉芽腎腫
骨盤圧痛	骨盤痛	類鼻疽
骨巨細胞腫瘍	骨巨細胞腫	軟口蓋熱傷
Ｌａｎｇｈａｎｓ巨細胞	ランゲルハンス細胞組織球症	急性前壁心尖部心筋梗塞
気管支喘息発症	気管支喘息	妊娠性反復性黄疸
分葉状嚢胞性腫瘤	腫瘤	冠動脈バイパス術後
胆管拡張	胆管拡張症	意識障害
甲状腺肥大	甲状腺疾患	器質性気分障害
患肢発赤	発赤	左上大静脈遺残
好中球浸潤	好中球増加症	先天性肺動脈弁狭窄症
多房性腫瘤	腫瘤	重度知的障害・行動機能障害の言及なし
夜間不安	不安障害	重複精管
右上肢線状強皮症	線状強皮症	須毛毛瘡
左内耳障害	迷路障害	メージュ症候群
左耳介発赤	発赤	胎向異常新生児
朝方倦怠感	倦怠感	後腹膜気腫
後頚部脂肪腫	頚部脂肪腫	めまい症
副腎性クッシング症侯群	クッシング症候群	下顎骨周囲膿瘍
混合性アルカローシス	アルカローシス	頚部血管損傷
痛く	疼痛	腹壁挫傷
皮疹再燃	発疹	腋窩圧挫傷
再発悪性リンパ腫	悪性リンパ腫	ウイルス性心筋炎
子宮筋腫手術	子宮筋腫	卵巣発育不全
時折心窩部痛	心窩部痛	頭皮扁平母斑
右足根骨骨折	足根骨骨折	下咽頭炎
腕頭静脈血栓症	静脈血栓症	皮膚掌紋異常
脊椎病変	脊椎異常	亜急性関節炎
歯状核	歯状核赤核淡蒼球ルイ体萎縮症	腹膜悪性腫瘍
右脛骨骨幹部骨折	脛骨骨幹部骨折	ＶＡシャント機能不全
両側腎盂軽度拡張	腎盂拡張	産褥性乳汁分泌抑制
軽度屈曲拘縮	屈曲拘縮	フォンヒッペル・リンダウ病
左下肺野陰影	下肺野陰影	前大脳動脈解離
ＥＢＶ腸炎	細菌性腸炎	ばち指
左側舌癌	舌癌	回転性めまい
足しびれ	下肢しびれ	中脳水道先天異常
膵内分泌腫瘍肝転移	転移性肝癌	末梢自律神経ニューロパチー
