出現形	正解	予測
甲状腺肥大	甲状腺疾患	ＣＡＤＡＳＩＬ
患肢発赤	発赤	帯状疱疹
好中球浸潤	好中球増加症	抗癌剤漏出性皮膚障害
多房性腫瘤	腫瘤	Ｅｕｔｈｙｒｏｉｄ　Ｓｉｃｋ症候群
夜間不安	不安障害	膵炎
右上肢線状強皮症	線状強皮症	イレウス
左内耳障害	迷路障害	一側性反回神経麻痺
左耳介発赤	発赤	中心性漿液性網脈絡膜症
朝方倦怠感	倦怠感	小脳機能障害
後頚部脂肪腫	頚部脂肪腫	蛋白尿
副腎性クッシング症侯群	クッシング症候群	ＥＢウイルス感染症
混合性アルカローシス	アルカローシス	悪心
痛く	疼痛	肺門部異常陰影
皮疹再燃	発疹	肺扁平上皮癌
再発悪性リンパ腫	悪性リンパ腫	無動性無言症
子宮筋腫手術	子宮筋腫	肺水腫
時折心窩部痛	心窩部痛	多発性肝膿瘍
右足根骨骨折	足根骨骨折	脱髄疾患
腕頭静脈血栓症	静脈血栓症	急性膵炎
脊椎病変	脊椎異常	レム睡眠行動障害
歯状核	歯状核赤核淡蒼球ルイ体萎縮症	発赤
右脛骨骨幹部骨折	脛骨骨幹部骨折	鼻咽頭浮腫
両側腎盂軽度拡張	腎盂拡張	非感染性大腸炎
軽度屈曲拘縮	屈曲拘縮	大腿骨顆上骨折
左下肺野陰影	下肺野陰影	皮膚壊死
ＥＢＶ腸炎	細菌性腸炎	皮膚Ｔ細胞リンパ腫
左側舌癌	舌癌	過剰喀痰
足しびれ	下肢しびれ	ウェンケバッハ型第２度房室ブロック
膵内分泌腫瘍肝転移	転移性肝癌	副腎神経芽腫
