出現形	正解	予測
時折物忘れ	健忘症	真菌性外陰腟炎
左頬部未分化腺癌	癌	小児ＥＢＶ陽性Ｔ細胞リンパ増殖性疾患
ＩＩ型ＤＭ	２型糖尿病	サルモネラ敗血症
脊椎管狭窄	脊柱管狭窄症	多臓器不全
膨満　グル音正常	腹部膨満	外傷性角膜炎
顔面神経麻痺静的再建	顔面神経麻痺	胸部腫脹
低分化性扁平上皮癌	癌	下背部ストレイン
左房内粘液腫	心臓粘液腫	若年性骨粗鬆症
重症うつ病	うつ病	肩甲帯末梢神経損傷後遺症
左肺下葉浸潤影	胸部異常陰影	偽視神経炎
中葉舌区症候群	中葉無気肺	クインケ浮腫
膵管炎	膵炎	頚部有棘細胞癌
軟部組織腫瘤	腫瘤	遅発性尺骨神経麻痺
腫瘤構造	腫瘤	鼻部皮膚良性腫瘍
慢性誤嚥	嚥下障害	Ｓ状結腸憩室穿孔
Ｇｍ敗血症	敗血症	下咽頭創傷
右大腿部蜂窩織炎	大腿部蜂巣炎	人工肘関節周囲骨折
病的腹水	腹水症	ヘラー症候群
慢性疲労	疲労感	孤発性クロイツフェルト・ヤコブ病
膿性喀痰	膿性痰	多発開放骨折
Ｃｈｏｌｅｄｏｃｈｏｃｅｌｅ	総胆管のう腫	アテローム血栓性脳梗塞・慢性期
癌再発	癌	顆粒状角膜ジストロフィー
胆汁うっ滞型	胆汁うっ滞	後天性水腎症
肺門腫瘤	縦隔腫瘍	間脳症
両膝関節疼痛	膝関節痛	慢性腸炎
右鎖骨転移	骨転移癌	筋肉内血腫
緑内症	緑内障	下肢熱傷
夕方痛み	疼痛	消化管アニサキス症
左側副部痛	側腹部痛	足底多汗症
後腹膜腫瘍上行結腸浸潤	後腹膜腫瘍	乳幼児突発性危急事態
心窩部自発痛	心窩部痛	肝移植後
リンパ節腫大傾向	リンパ節腫大	足炎
時々尿失禁	尿失禁症	内側半月のう腫
左臀部悪性軟部腫瘍	殿部悪性軟部腫瘍	凍傷
低血糖遷延	低血糖	過敏性腸症候群
右中大脳動脈閉塞症	中大脳動脈閉塞症	セザリー症候群
重症ＣＭＶ腸炎	サイトメガロウイルス腸炎	副眼瞼
発熱コントロール	発熱	発疹チフス
右下腿蜂窩織炎	下腿蜂巣炎	アレルギー性接触皮膚炎
膿瘍形成	膿瘍	心因性無月経
右尿管損傷	尿管損傷	顎関節部挫創
感染性心内膜症	感染性心内膜炎	続発性血小板減少症
ブドウ球菌検出	ぶどう球菌感染症	外耳部割創
副腎皮質機能不全	副腎皮質機能低下症	上唇癌
Ｅｓｃｈｅｒｉｃｈｉａ　ｃｏｌｉ	大腸菌感染症	十二指腸静脈瘤
両側網膜剥離	網膜剥離	グラム陰性球菌感染症
播種性血管内凝固症	播種性血管内凝固	髄膜炎罹患後精神障害
肺野肺門部異常陰影	肺門部異常陰影	インレー脱離
右房浸潤	乳房悪性腫瘍	外傷性腎被膜下血腫
屈筋腱鞘炎	腱鞘炎	外傷性脳症・頭蓋内に達する開放創合併あり
肺結節陰影	胸部異常陰影	二重歯列
呼吸困難感等自覚症状	呼吸困難	慢性複雑性膀胱炎
原発性肺腫瘍	肺腫瘍	腎疾患
右下腿コンパートメント症候群	下腿コンパートメント症候群	膵管内管状腫瘍
右鎖骨上窩リンパ節腫大	鎖骨上リンパ節腫脹	後頭葉神経膠腫
右鼡径部腫脹	鼡径部腫脹	手舟状骨骨折
低悪性度リンパ腫	ホジキンリンパ腫	二次性糖尿病・糖尿病性合併症あり
右側胸部皮下結節	皮下結節	被包型胸腺腫
両側卵巣チョコレート嚢胞	チョコレートのう胞	蝸牛型メニエール病
回盲部悪性リンパ腫	悪性リンパ腫	癌
陰部腫脹	陰のう腫大	続発性月経困難症
腹水浸出	腹水症	転移性肺腫瘍
ＴＡＡ	胸部大動脈瘤	サルモネラ敗血症
腸管皮膚瘻	腸瘻	皮膚良性腫瘍
ライン感染	カテーテル感染症	モークレアー病
多発擦過傷	擦過創	代謝性アシドーシス
脂質異常	脂質異常症	一次性頭痛
肺嚢胞感染	肺のう胞	ウィリス動脈輪周囲炎
Ｃｈｕｒｇ−Ｓｔｒａｕｓｓ　症候群	好酸球性多発血管炎性肉芽腫症	ペルオキシソーム病
脾結核	結核	薬剤性溶血性貧血
潰瘍性大腸炎急性増悪	潰瘍性大腸炎	大頭型白質脳症
肺抗酸菌感染症	肺非結核性抗酸菌症	肺動脈血栓塞栓症
２型大腸癌	大腸癌	足底筋肉内異物残留
両眼網膜症	網膜症	手関節捻挫
左眼結膜炎	結膜炎	前腕腫脹
右肺原発腺癌	肺腺癌	慢性心因反応
ＣＲＥＳＴ症候群	クレスト症候群	閉経後出血
感覚神経障害	知覚障害	腹部悪性腫瘍
物忘れ	健忘症	僧帽弁閉鎖不全症兼肺動脈弁閉鎖不全症
脳筋症	ミトコンドリア脳筋症	膀胱結核
駆細胞型急性リンパ性白血病再発	急性リンパ性白血病	外傷性穿孔性中耳炎
左大腿骨骨腫瘍	大腿骨腫瘍	直腸肛門周囲膿瘍
膿瘍縮小	膿瘍	児頭回旋異常
右後頭葉塞栓性脳梗塞	塞栓性脳梗塞	症候性原発性胆汁性胆管炎
肝内転移	転移性肝腫瘍	膀胱下垂
膵管内乳頭粘液腫瘍	膵管内乳頭粘液性腫瘍	Ｓ状結腸過長症
胃癌多発骨転移	胃癌骨転移	肝硬変に伴う食道静脈瘤
僧房弁疣贅	疣贅	肝ヘモクロマトーシス
左膝窩動脈瘤	膝窩動脈瘤	脳神経腫瘍
腹部背部痛	背部痛	下肢筋萎縮
アルコール性ニューロパチー	アルコール性多発ニューロパチー	上腹部痛
体幹部発赤	発赤	口蹄疫
慢性突発性血小板減少性紫斑病	血小板減少性紫斑病	手部挫傷
下部消化管穿孔	腸穿孔	流行性多発関節炎
Ｔ字杖歩行可能	歩行障害	前立腺無形成
鎖骨上リンパ節腫大	鎖骨上リンパ節腫脹	後頭葉神経膠腫
右大腿ヘルニア嵌頓	大腿ヘルニア嵌頓	先天性限局白皮症
大腫瘤影	腫瘤	視床下部機能障害
双極２型障害	２型双極性障害	ヒルシュスプルング病
感染性腹部動脈瘤	感染性腹部大動脈瘤	好酸球性多発血管炎性肉芽腫症
ヘルペス性脳炎	サル痘	急性後基部心筋梗塞
不安症様	不安神経症	直腸癌穿孔
右前額部痛	前頭部痛	多部位リンパ節転移
右胸膜播種	胸膜播種	下顎頭骨折
骨折病変	骨折	膝蓋部血腫
半月体形成糸球体腎炎	半月体形成性糸球体腎炎	交代性共同性内斜視
筋力低下著明	筋力低下	頚部横紋筋肉腫
下肢骨折	骨折	涙管損傷
付属器圧痛	圧痛	急性放射線皮膚炎
アスピリンアレルギー	アスピリン不耐症	縦隔結核
固形腫瘍	腫瘍	尿道短縮症
嘔吐出現	嘔吐症	膀胱瘤合併妊娠
統合失調症残遺状態	統合失調症	肺動脈弁狭窄兼閉鎖不全症
右上肢不全片麻痺	不全片麻痺	Ｔ細胞性大顆粒リンパ球白血病
低血糖生	低血糖	風疹様発疹
劇症型肺炎球菌性敗血症	肺炎球菌性敗血症	一次性脳幹外傷・頭蓋内に達する開放創合併なし
左大腿蜂窩織炎	蜂窩織炎	人工肘関節周囲骨折
発熱有	発熱	発疹チフス
頭位性回転性めま	体位性めまい	静脈性血管腫
不眠考	不眠症	人工弁感染
全失語	全失語症	ＣＡＤ／ＣＡＭ冠粗造
口唇紅潮	紅潮	機械的イレウス
開腹腫瘤	腫瘤	母趾ＭＰ関節側副靱帯損傷
左尺骨神経障害	尺骨神経麻痺	変視症
外側部乳癌	乳癌	第２度凍傷
脳幹部神経膠腫	脳幹神経膠腫	一過性低血圧症
両足関節以遠しびれ感	しびれ感	陰茎肥大
左再発性気胸	続発性気胸	脛骨神経損傷
胃のむかつき	悪心	子宮収縮不全
気管性喘息	気管支喘息	足挫創
痒疹結節散在	痒疹	完全麻痺
日中下痢	下痢症	殿部胞巣状軟部肉腫
骨粗鬆症有	骨粗鬆症	結腸瘻
先天性胆管欠損	胆管先天奇形	急性錯乱状態
左深部静脈血栓症	深部静脈血栓症	動脈硬化性記憶障害
冠性Ｔ波	心電図異常	上腕骨外顆開放骨折
多発胸膜肥厚斑	胸膜肥厚	先天性腎性尿崩症
カンジダ眼内炎	眼内炎	神経鞘腫
副腎転移	転移性副腎腫瘍	アキレス腱挫傷
左緊張性気胸	緊張性気胸	腸下垂
度腟壁裂傷	腟裂傷	脾捻転
仙骨部腫瘤	腫瘤	四肢痙攣
帯状疱疹再燃	帯状疱疹	項部有棘細胞癌
左前胸部腫瘤	前胸部腫瘤	大動脈弁閉鎖不全症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
喘息症状	咳喘息	足底疣贅
ふらつく気	よろめき歩行	仮性膵のう胞
拡張障害型心不全	心不全	血中の幻覚剤の検出
アカシジア症状	錐体路障害	緑膿菌性腸炎
間歇的腹痛	腹痛症	淋菌性肺炎
左肺舌区扁平上皮癌	肺扁平上皮癌	開放性腸管破裂
星状細胞腫	星細胞腫	２型糖尿病・神経学的合併症あり
急性腎障害	腎障害	麻疹性結膜炎
左鎖骨上リンパ節腫脹	鎖骨上リンパ節腫脹	後頭葉神経膠腫
陳旧性脳出血	脳出血	術後癒着性イレウス
良性下垂体腫瘍	下垂体腫瘍	腹部母斑細胞母斑
腸雑音聴取可	異常腸音	示指側副靱帯損傷
左側頭部帯状疱疹	帯状疱疹	交感性ぶどう膜炎
左肺原発性肺癌	原発性肺癌	慢性心因反応
頭蓋内出血性病変	非外傷性頭蓋内出血	新生児鎖骨骨折
閉塞性睡眠呼吸障害	睡眠時無呼吸症候群	母趾皮膚潰瘍
右披裂部腫瘍	腫瘍	外毛根鞘腫
両膝変形	変形性膝関節症	子宮内胎児死亡のための母体管理
表在性腫瘍	腫瘍	慢性腸アメーバ症
左母指多指症	副母趾	ポワッサンウイルス病
両側側脳室軽度拡大	脳室拡大	遺伝性歯の形成異常
脈性右室心筋症	不整脈原性右室心筋症	心因性胃液分泌過多症
アルコール性末梢神経障害	アルコール性多発ニューロパチー	内頚動脈血栓症
縦隔炎併発	縦隔炎	先天性プラスミノゲン欠損症
暗紅色斑	紅斑症	頚髄星細胞腫
骨盤圧痛	骨盤痛	陰茎第２度熱傷
骨巨細胞腫瘍	骨巨細胞腫	リスフラン関節炎
Ｌａｎｇｈａｎｓ巨細胞	ランゲルハンス細胞組織球症	可撤性歯科矯正装置破損
気管支喘息発症	気管支喘息	足挫創
分葉状嚢胞性腫瘤	腫瘤	出血傾向
胆管拡張	胆管拡張症	小葉間肺気腫
甲状腺肥大	甲状腺疾患	腸骨悪性腫瘍
患肢発赤	発赤	口蹄疫
好中球浸潤	好中球増加症	インスリン低血糖
多房性腫瘤	腫瘤	巨頭症
夜間不安	不安障害	ラテックスアレルギー
右上肢線状強皮症	線状強皮症	急性循環不全
左内耳障害	迷路障害	橈骨頚部開放骨折
左耳介発赤	発赤	少関節型若年性関節炎・手関節
朝方倦怠感	倦怠感	殿部メルケル細胞癌
後頚部脂肪腫	頚部脂肪腫	ＰＣＷＨ
副腎性クッシング症侯群	クッシング症候群	眼瞼虫刺傷
混合性アルカローシス	アルカローシス	陰茎良性腫瘍
痛く	疼痛	円蓋部髄膜腫
皮疹再燃	発疹	頭部損傷・頭蓋内に達する開放創合併なし
再発悪性リンパ腫	悪性リンパ腫	二次性糖尿病・糖尿病性合併症あり
子宮筋腫手術	子宮筋腫	先天性尿道狭窄症
時折心窩部痛	心窩部痛	肝移植後
右足根骨骨折	足根骨骨折	慢性腎不全
腕頭静脈血栓症	静脈血栓症	新生児発熱
脊椎病変	脊椎異常	脊椎分離症
歯状核	歯状核赤核淡蒼球ルイ体萎縮症	下葉肺大細胞癌
右脛骨骨幹部骨折	脛骨骨幹部骨折	食道消化管間質腫瘍
両側腎盂軽度拡張	腎盂拡張	黄斑ジストロフィー
軽度屈曲拘縮	屈曲拘縮	特発性高カルシウム尿症
左下肺野陰影	下肺野陰影	偽視神経炎
ＥＢＶ腸炎	細菌性腸炎	副眼瞼
左側舌癌	舌癌	上腕三頭筋不全断裂
足しびれ	下肢しびれ	肩甲部圧挫傷
膵内分泌腫瘍肝転移	転移性肝癌	気圧性外傷
